1.061647340722323563e+01,4.764968405389844008e+01
7.051819367395600580e+01,4.163823729660507844e+00
7.207654411387797211e+01,8.840212581116041690e+01
7.997539783282587678e+01,4.466237433109964172e+01
4.643828107967015484e+01,2.077172767563174816e+01
5.852660906884196379e+01,7.995917125484456278e+01
4.122403109320038794e+01,3.798723910189415420e+01
7.495582939373954368e+00,4.201086403964350779e+01
3.074937217809994650e+01,3.156125542010011742e+01
2.250546167958697197e+01,1.988408701534527268e+01
7.000942420988586434e+01,3.450591906998066349e+01
2.030450026811360686e+01,8.181835033036462335e+01
1.567438983903529204e+00,3.805423208564235438e+01
4.303641393230242329e+01,3.781246481938271842e+00
4.762736548432863515e+01,7.089761216688680179e+01
5.125210657971854999e+01,7.639101483081304877e+01
9.860500054543678061e+01,6.579314015149738282e+01
1.284888169102011979e+01,1.687340404430893770e+01
7.636894108846193774e+01,5.465653641194572998e+01
6.860821946061071230e+01,8.627701324105694880e+01
2.311134115022180069e+01,8.403990088284986371e+01
3.392598499269905687e+01,9.429862612961757407e+01
8.541589493286736001e+01,8.188947028747517720e+01
2.677120828072312886e+00,6.658030630634603142e+01
1.144892083720862530e+01,1.854003599185524465e+01
7.117514298205493617e+01,1.900443092000453404e+01
2.098965904442469466e+01,9.136506616533885961e+01
4.369162466892573349e+01,8.046462569820326394e+01
5.823553993539095641e-01,5.777173219433441176e+01
4.056885225199979317e+01,7.049040403054364390e+01
3.093108353185561299e+01,3.566003200595043410e+01
8.552987770366939912e+01,7.740945769999035520e+01
9.184856565696902919e+01,7.939208760829319544e+01
3.793210890685303127e+01,3.205203225860514493e+01
6.605633146404773015e+01,6.508735458542729191e+01
4.446865920601321420e+01,4.721265734885530208e+01
7.088237977078183860e+01,2.643531693290553619e+01
7.849835121933121229e+01,2.178091826192349600e+01
5.077808224450301111e+01,9.799818988921465746e+01
5.605837709621651754e+01,4.926889142287492973e+01
1.009429223939734328e+02,5.039276347515669841e+01
5.948327658141464980e+01,5.237616732037462697e+01
9.699891279201422378e+01,3.081533486068622452e+01
6.605487903338828914e+01,5.273519517122464606e+01
6.771900245229339532e+01,2.110345256218379362e+01
7.990813603084180095e+00,3.011496267691709505e+01
7.643017876550371170e+01,3.887576338171863455e+01
5.775028728117484889e+01,9.596225039701899107e+01
6.517600327233084556e+01,7.575285015021991342e+01
2.046572589707517054e+01,5.758660059604705594e+01
7.564854408975388367e+01,9.421872185193166160e+01
8.982120375496846520e+01,6.260665294688438820e+01
1.008656603295440277e+02,5.260726708544842722e+01
1.755613603056087868e+01,8.867322075881412502e+01
5.941342119901007379e+01,4.816713405252358626e+01
3.927685074415640543e+01,1.301009921870693908e+01
7.513263606585677223e+01,8.247413632645050541e+01
1.937591036150849888e+01,1.083911848827009727e+01
6.841493014527003425e+01,8.209791887743205052e+01
1.584909266845462572e-01,5.330257400660495648e+01
3.083169626796122742e+01,6.016202145562233028e+01
8.997744227649081949e+01,4.279392002281029761e+01
1.399364852947251592e+01,5.725826273384085852e+01
4.920296817346567053e+01,3.467768119453249476e+00
8.777863188852099086e+01,8.455633282890885027e+01
6.598055439252540566e+01,5.661993275228870459e+01
8.008921645577341053e+01,5.264314044071560517e+01
2.471176368327800077e+01,9.391340505433861097e+01
7.528859186128868508e+00,5.722762827564164212e+01
1.461135717933064848e+00,6.222000177325394787e+01
6.980504847129731161e+01,9.715285870871410623e+01
8.652631379209462636e+01,6.073729579585211269e+01
6.401824456747011993e+01,1.921607435140490949e+01
4.734600159083041149e+01,9.001889859675333128e+01
4.552030887440304241e+01,1.007488728350793821e+02
2.738773855124813394e+01,3.745061318067717337e+01
7.707769709580730044e+00,2.385370007800765180e+01
6.723347648423001033e+01,2.470567795834301705e+01
5.658837454492053354e+01,7.560016577139672123e+00
4.523956730855041286e+01,3.212791917455067647e+01
2.338686097495957839e+01,7.162270056027331577e+01
7.835176247657061310e+01,2.551832656389863629e+01
5.968131642459656661e+01,4.038902099738838558e+01
4.609809475249587507e+01,1.311944037903741211e+01
1.757594911421286099e+01,1.221729369918305430e+01
4.709783964203001005e+01,8.194716745321049700e+01
7.322972915669728877e+01,3.255943421171517826e+01
8.184113274550851713e+01,1.571157865276851595e+01
7.932651376281812361e+01,6.865704959639644755e+01
3.741690157413083995e+01,1.771686059740591457e+00
3.993539159260027560e+01,8.983184982337019164e+01
3.429726103293165096e+01,2.991629626569838152e+01
7.285561767667995525e+01,5.263263686254548901e+01
7.634645823290084365e+01,3.090292702450593509e+01
6.337719222201331348e+01,9.930537826426214565e+01
7.110889950057215003e+01,2.284796191822841394e+01
6.981172618035245137e+01,4.675405971138038552e+01
4.091432141080218798e+01,4.175939228299304062e+01
3.064995538356735238e+01,9.684459188482412628e+01
1.672633083469514048e+01,6.763403932673583085e+01
3.776472357326743179e+01,2.834995443788841385e+01
2.491741582741491001e+01,8.964067819112786140e+01
5.746440574946510083e+01,4.966513531069689513e-01
3.632716333776351547e+01,8.781257004541065214e+01
1.326358163364483111e+01,2.913359310324776530e+01
5.472463731921540386e+01,7.440859993231053693e+01
1.004713823775416728e+02,5.711782913977262410e+01
4.175951966210192268e+01,7.857429480002720013e-01
4.415267075808334596e+01,6.516456406272412494e+01
6.845808439848931926e+01,7.812517940755613211e+01
5.984066181898295156e+01,9.276424865477741477e+00
7.618238399503276526e+01,6.259786230876228785e+01
5.820390675675317738e+01,8.834152079779225630e+01
5.298099729997834828e+01,2.475569675097943900e+01
4.281881155503910463e+01,2.285828220129728194e+01
9.857218597083469547e+01,3.508724730466390440e+01
9.137048236342464236e+01,2.092127933040589838e+01
3.628510747533280778e+01,6.206247757567351364e+00
3.671118494991613090e+01,7.614330704019320706e+01
2.021666435753691005e+01,7.760380810008081198e+01
2.120544067781403896e+01,9.474307760306926340e+00
3.908405782904375769e+01,8.768121213116579327e+00
8.287041680887332973e+01,8.914160986212377225e+01
1.401596248662937327e+01,3.746900716300019241e+01
4.658518633135078346e+01,8.666592643186847056e+01
1.759200348652422718e+01,3.519390223196757006e+01
7.866435976994512203e+01,1.796870904600885410e+01
1.689427310468688148e+01,7.922891576904383726e+01
3.099586274961809096e+01,3.943299393020307519e+00
4.460713052843669146e+01,4.349799680892618170e+01
8.702606926946748445e+01,1.564691279993225059e+01
2.681067765170588402e+01,7.402630120646904288e+01
6.939583917027448479e+01,5.472124885914774950e+01
6.186952786293618090e+01,8.620736757869130429e+01
3.711111182851858104e+01,6.852646005356633907e+01
2.669275232025737665e+01,7.815359971966186947e+01
1.406447156645923791e+01,3.346709986426783701e+01
7.023324665595404248e+00,5.346632518472846840e+01
5.840327035390985344e+01,7.215197060343598423e+01
8.277738178994830776e+01,6.266842763404750372e+01
5.458528242521928320e+01,9.729570470864692311e+01
1.127476401062768829e+01,8.222027252363771765e+01
6.856617342590310216e+01,7.005077132700569109e+01
7.848536476582825117e+01,7.674190354758304977e+01
5.299318761213075391e+01,2.851855730059286742e+01
6.632051603683437691e+01,4.451006437215604450e+01
7.206231614812998032e+01,7.236714752956014252e+01
4.277643213622655338e+01,1.109146411185188619e+01
6.932606975264253890e+01,5.067727249104233067e+01
5.185838073486463173e+01,6.153159058823377592e+01
6.750649331797528419e+01,1.748429481324236079e+01
1.013785345882840083e+01,7.531407547199070507e+01
2.027582427912723873e+01,6.559515089260219156e+01
8.314114660275822644e+01,3.480659255268317764e+01
3.426470478788996843e+01,5.395890077540889962e+01
2.495029584443591375e+01,6.940952469878963527e+00
4.119721570552282230e+01,1.001281012994938067e+02
5.241614040481362480e+01,8.357896475072276132e+01
7.753741854244495357e+01,9.305294334148354096e+01
3.312711085864973626e+01,8.616882694278106669e+01
9.389961889846017584e+01,6.442590196360339405e+01
8.193898919961280569e+01,1.973689564438421229e+01
2.624361369621536610e+01,2.164389185886234301e+01
3.385459477399718864e+00,6.864983684925034879e+01
1.593707119050973908e+01,1.377673091982951270e+01
7.655449710215626169e+01,5.077452614501391537e+01
4.086094968099099134e+01,4.603934748358221185e+01
8.579604468115865856e+00,7.858495453805360853e+01
3.895885321754185071e+01,2.489318811868541204e+01
6.533538711608561300e+01,7.158818762510620104e+01
3.052701376301419955e+01,6.803025076136486859e+01
4.783882601938837098e+01,6.714636268538689023e+01
3.426334919755991137e+01,4.584298442339679980e+01
3.627866209963320898e+01,1.083006878296551179e+01
6.363376412437312979e+01,3.057270927730079180e+01
3.328285259996723511e+01,9.009449820185064084e+01
6.038553666069564940e+01,1.701130627562431386e+01
1.355166012053184588e+01,6.565168790315303227e+01
4.444542768561247748e+00,4.061002482932713775e+01
4.073881050053509512e+01,5.854086086157420254e+01
2.368352261136159953e+01,6.762010868393987550e+01
2.658586143408427915e+01,2.552481639601892027e+01
1.277738387539788434e+01,2.531372637484050614e+01
7.375796784083699720e+01,9.529243023963780956e+01
8.002108378736849659e+01,4.885677372282923159e+01
5.210602291958820587e+01,3.600537183982034861e+01
7.849005100905807808e+01,8.830573080567671695e+01
8.644331596950429741e+01,4.096464266635455687e+01
9.494521822741221229e+01,2.661276999380981323e+01
9.388076196618669877e-01,6.008858446238549789e+01
4.341931820895719341e+01,8.420542165121696598e+01
2.742840432933377315e+01,5.779617018616939816e+01
6.895592662811978357e+01,6.663763474608269632e+01
1.434559170892377011e+01,1.528343204970963853e+01
8.624329701821235972e+01,2.839942262281687135e+01
8.334765822621676534e+01,5.486312379303916487e+01
1.393348678567138421e+01,8.077459825946617400e+01
4.024576869891355102e+01,9.355115776791872406e+01
6.732090858076909967e+01,1.387562035845565056e+01
8.191184327747474470e+01,8.592181610948414061e+01
6.494383142021600008e+01,9.517778907113424225e+01
2.075049596880142388e+01,5.341784980686077944e+01
5.891512772414225196e+01,1.001992544383797394e+02
7.478669564411437420e+01,2.428093264018532338e+01
8.963529452403258801e+01,3.868282393401536723e+01
7.172291374690838950e+01,8.040165887630783459e+01
2.338637720060805947e+01,7.969392245109936823e+01
9.673609597159101270e+01,5.845399085373732362e+01
3.764166572881742212e+01,3.986658413639199949e+01
1.670951719096797206e+01,7.172952219416424668e+01
4.169864942229155247e+01,3.033022374965760193e+01
8.331705178192368066e+01,4.687355616101964983e+01
4.741437483392466845e+01,7.844998805750005033e+01
5.637957531642513231e+01,3.045743380237850673e+01
8.937339604590675890e+01,3.040951542049357315e+01
6.340407998315230031e+01,5.082022798479489012e+00
7.182637900139503984e+00,6.952935523515294847e+01
5.594888417752476784e+01,5.259599572398903433e+01
8.813422809785984668e+01,6.778490157834725949e+01
2.411858570402330315e+01,5.150973594263239619e+01
4.049032395497269476e+01,7.462199416058226120e+01
5.309433316409101877e+00,3.670260820074723540e+01
5.557599085931151706e+01,6.686391478806018540e+01
7.029677752755577558e+01,7.853144184362798264e+00
5.939051012956653608e+01,5.673183252378903063e+01
8.287161635802841886e+01,6.629109870055708598e+01
3.773260437945105394e+01,3.590536776373691197e+01
7.496167407318071696e+01,2.047979535492570236e+01
2.979377303233090402e+01,8.836717593373828095e+01
3.438380853144888505e+01,5.003867827477928643e+01
3.101384641056275271e+01,4.769613074440606226e+01
4.827667715660000880e+01,4.502601364917475024e+01
3.397543994834135361e+01,6.626313781664825342e+01
3.757087020648688824e+00,4.801724060605050681e+01
4.629425859767724205e+01,2.665482371004939677e-01
8.647543272118598168e+01,6.433821817989746705e+01
8.674127994764687344e+01,5.298371284796247238e+01
1.962072167288703994e+01,8.567403560552571662e+01
1.655215632781129287e+01,7.570505007949678600e+01
8.950079942644492803e+01,3.431179012628797409e+01
2.409242218610476982e+01,5.545685310348414987e+01
2.282712712940691091e+01,9.273942836163995196e+01
5.695579115268323278e+01,3.864437834988885268e+00
4.606889787375978074e+01,2.462538928943595096e+01
3.753711010952262228e+01,5.608628657875636492e+01
4.726009529730651337e+01,9.364111900310750514e+01
5.207478471139520337e+00,7.277261920295347863e+01
4.788494972441998954e+01,6.354715385767644875e+01
4.827249403892694346e+01,5.982538628570036821e+01
8.336747126687725995e+01,4.283236096424691652e+01
2.428084406367153392e+01,4.749448283937257287e+01
9.915261720650805444e+01,3.727303700190672231e+01
5.536632747542961397e+01,6.327544038723340947e+01
5.898657419625865117e+01,6.074658767599547815e+01
7.199079181885621459e+00,3.365612670520701499e+01
8.345195321251266307e+01,5.083886997342842307e+01
1.639526874232178244e+01,2.714260298994835807e+01
3.732596255266230401e+01,6.029361188691225948e+01
7.939877925408339365e+01,6.488826295540857814e+01
6.843645164276961168e+01,3.320334184928168675e+00
6.711093586567950808e+01,9.901885908407574988e+00
2.689361836353578283e+01,5.877776720026852253e+00
7.420398641997515199e+01,2.807742179306376329e+01
8.624212538021926377e+01,8.614356892774169694e+01
1.392663582997496619e+01,5.327875605332727815e+01
1.058742685978591958e+01,3.542531942198547767e+01
8.648593106729724411e+01,3.672979295027589330e+01
3.960077543140023693e+01,1.694504213927871561e+01
4.843641931204728479e+01,4.138051000903124077e+01
7.181608394493675007e+01,9.621368808358151625e+01
5.079884440743325058e+01,9.459407186841679049e+01
